id,name,localId,category,rarity,set_id,set_name,set_series,artist,illustrator,hp,types,stage,attack_count,attacks_json,weaknesses_json,resistances_json,retreat,regulation_mark,image_small,image_high,variants_json,cardmarket_url,cardmarket_updated_at,cardmarket_avg1,cardmarket_avg7,cardmarket_avg30,cardmarket_low_price,cardmarket_trend,cardmarket_reverse_holo_sell,cardmarket_reverse_holo_low,cardmarket_reverse_holo_trend,tcgplayer_updated_at,tcgplayer_prices_json,cardmarket_updated_at,cardmarket_avg,cardmarket_low,cardmarket_trend,cardmarket_avg1,cardmarket_avg7,cardmarket_avg30,cardmarket_avg_holo,cardmarket_low_holo,cardmarket_trend_holo,normal_market,reverse_market,holo_market,raw_estimate,ace8_estimate,ace9_estimate,ace10_estimate
sm8-52,Blacephalon GX,52,Pokemon,Ultra Rare,sm8,Lost Thunder,,,5ban Graphics,180,Fire,,3,"[{""cost"": [""Fire""], ""name"": ""Bursting Burn"", ""effect"": ""Your opponent\u2019s Active Pok\u00e9mon is now Burned and Confused.""}, {""cost"": [""Fire"", ""Fire""], ""name"": ""Mind Blown"", ""effect"": ""Put any amount of Fire Energy attached to your Pok\u00e9mon in the Lost Zone. This attack does 50 damage for each card put in the Lost Zone in this way."", ""damage"": ""50\u00d7""}, {""cost"": [""Fire""], ""name"": ""Burst GX"", ""effect"": ""Discard 1 of your Prize cards. If it\u2019s an Energy card, attach it to 1 of your Pok\u00e9mon. (You can\u2019t use more than 1 GX attack in a game.)""}]","[{""type"": ""Water"", ""value"": ""\u00d72""}]",[],2,,https://assets.tcgdex.net/en/sm/sm8/52/low.png,https://assets.tcgdex.net/en/sm/sm8/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,4.85,6.11,6.14,2,6.58,,,,,{},2026-05-30T00:47:09.000Z,6.5,2,6.58,4.85,6.11,6.14,,,2.19,,,,6.14,,,
sm2-52,Gothita,52,Pokemon,Common,sm2,Guardians Rising,,,Yuka Morii,60,Psychic,Basic,1,"[{""cost"": [""Psychic""], ""name"": ""Blown Kiss"", ""effect"": ""Put 1 damage counter on 1 of your opponent\u2019s Pok\u00e9mon.""}]","[{""type"": ""Psychic"", ""value"": ""\u00d72""}]",[],1,,https://assets.tcgdex.net/en/sm/sm2/52/low.png,https://assets.tcgdex.net/en/sm/sm2/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.09,0.09,0.02,0.09,,,,,{},2026-05-30T00:47:09.000Z,0.07,0.02,0.09,0.02,0.09,0.09,0.48,0.02,0.4,,,,0.09,,,
sm7-52,Manectric,52,Pokemon,Rare,sm7,Celestial Storm,,,Sanosuke Sakuma,110,Lightning,Stage1,1,"[{""cost"": [""Lightning""], ""name"": ""Double Charge"", ""effect"": ""You may attach up to 2 basic Energy cards from your hand to 1 of your Benched Pok\u00e9mon."", ""damage"": 40}]","[{""type"": ""Fighting"", ""value"": ""\u00d72""}]","[{""type"": ""Metal"", ""value"": ""-20""}]",0,,https://assets.tcgdex.net/en/sm/sm7/52/low.png,https://assets.tcgdex.net/en/sm/sm7/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.14,0.15,0.18,0.02,0.19,,,,,{},2026-05-30T00:47:09.000Z,0.13,0.02,0.19,0.14,0.15,0.18,0.87,0.3,1.05,,,,0.18,,,
sm7.5-52,Jangmo-o,52,Pokemon,Common,sm7.5,Dragon Majesty,,,Yusuke Ohmura,60,Dragon,Basic,2,"[{""cost"": [""Lightning""], ""name"": ""Rigidify"", ""effect"": ""During your opponent\u2019s next turn, this Pok\u00e9mon takes 20 less damage from attacks (after applying Weakness and Resistance).""}, {""cost"": [""Fighting"", ""Colorless""], ""name"": ""Dragon Claw"", ""damage"": 20}]","[{""type"": ""Fairy"", ""value"": ""\u00d72""}]",[],1,,,,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.05,0.12,0.13,0.02,0.19,,,,,{},2026-05-30T00:47:09.000Z,0.17,0.02,0.19,0.05,0.12,0.13,0.68,0.15,1.06,,,,0.13,,,
sm3-52,Dusclops,52,Pokemon,Uncommon,sm3,Burning Shadows,,,SATOSHI NAKAI,90,Psychic,Stage1,2,"[{""cost"": [""Psychic""], ""name"": ""Night Roam"", ""effect"": ""Put 1 damage counter on each Pok\u00e9mon (both yours and your opponent\u2019s).""}, {""cost"": [""Psychic"", ""Colorless"", ""Colorless""], ""name"": ""Ambush"", ""effect"": ""Flip a coin. If heads, this attack does 30 more damage."", ""damage"": ""30+""}]","[{""type"": ""Darkness"", ""value"": ""\u00d72""}]","[{""type"": ""Fighting"", ""value"": ""-20""}]",3,,https://assets.tcgdex.net/en/sm/sm3/52/low.png,https://assets.tcgdex.net/en/sm/sm3/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.06,0.08,0.07,0.02,0.08,,,,,{},2026-05-30T00:47:09.000Z,0.1,0.02,0.08,0.06,0.08,0.07,0.17,0.04,0.35,,,,0.07,,,
sm11-52,Pyukumuku,52,Pokemon,Uncommon,sm11,Unified Minds,,,OOYAMA,80,Water,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Collect"", ""effect"": ""Draw a card.""}, {""cost"": [""Water"", ""Colorless""], ""name"": ""Rain Splash"", ""damage"": 30}]","[{""type"": ""Grass"", ""value"": ""\u00d72""}]",[],1,,https://assets.tcgdex.net/en/sm/sm11/52/low.png,https://assets.tcgdex.net/en/sm/sm11/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.24,0.11,0.16,0.02,0.12,,,,,{},2026-05-30T00:47:09.000Z,0.15,0.02,0.12,0.24,0.11,0.16,0.7,0.2,0.72,,,,0.16,,,
sv10-052,Cynthia's Feebas,52,Pokemon,Common,sv10,Destined Rivals,,,kamonabe,30,Water,Basic,1,"[{""cost"": [""Colorless""], ""name"": ""Undulate"", ""effect"": ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pok\u00e9mon."", ""damage"": 10}]",[],[],1,I,https://assets.tcgdex.net/en/sv/sv10/052/low.png,https://assets.tcgdex.net/en/sv/sv10/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.04,0.03,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.04,0.02,0.04,0.03,0.17,0.02,0.17,,,,0.03,,,
sv05-052,Raichu,52,Pokemon,Common,sv05,Temporal Forces,,,cochi8i,130,Lightning,Stage1,2,"[{""cost"": [""Lightning"", ""Colorless""], ""name"": ""Collateral Bolts"", ""effect"": ""This attack does 50 damage to each Pok\u00e9mon that has any damage counters on it (both yours and your opponent's), except for this Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)""}, {""cost"": [""Lightning"", ""Colorless"", ""Colorless""], ""name"": ""Electric Ball"", ""damage"": 120}]",[],[],1,H,https://assets.tcgdex.net/en/sv/sv05/052/low.png,https://assets.tcgdex.net/en/sv/sv05/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.08,0.05,0.05,0.02,0.07,,,,,{},2026-05-30T00:47:09.000Z,0.05,0.02,0.07,0.08,0.05,0.05,0.17,0.02,0.2,,,,0.05,,,
sv08-052,Quaquaval,52,Pokemon,Uncommon,sv08,Surging Sparks,,,nagimiso,170,Water,Stage2,1,"[{""cost"": [""Water"", ""Colorless""], ""name"": ""Hydro Splash"", ""damage"": 120}]",[],[],2,H,https://assets.tcgdex.net/en/sv/sv08/052/low.png,https://assets.tcgdex.net/en/sv/sv08/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.02,0.03,0.02,0.02,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.02,0.02,0.02,0.03,0.16,0.02,0.15,,,,0.03,,,
sv08.5-052,Hippopotas,52,Pokemon,Common,sv08.5,Prismatic Evolutions,,,HYOGONOSUKE,90,Fighting,Basic,1,"[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Tackle"", ""damage"": 70}]",[],[],3,H,https://assets.tcgdex.net/en/sv/sv08.5/052/low.png,https://assets.tcgdex.net/en/sv/sv08.5/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.02,0.02,0.02,0.02,,,,,{},2026-05-30T00:47:09.000Z,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.02,0.05,,,,0.02,,,
pl2-52,Tropius,52,Pokemon,Uncommon,pl2,Rising Rivals,,,Ken Sugimori,80,Grass,Basic,3,"[{""cost"": [""Colorless""], ""name"": ""Fly"", ""effect"": ""Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Tropius during your opponent's next turn."", ""damage"": 30}, {""cost"": [""Grass"", ""Grass""], ""name"": ""Blessed Fruit"", ""effect"": ""Remove all damage counters from 1 of your Benched Grass Pok\u00e9mon.""}, {""cost"": [""Grass"", ""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Solarbeam"", ""damage"": 60}]","[{""type"": ""Fire"", ""value"": ""+20""}]","[{""type"": ""Fighting"", ""value"": ""-20""}]",2,,https://assets.tcgdex.net/en/pl/pl2/52/low.png,https://assets.tcgdex.net/en/pl/pl2/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.09,0.17,0.64,0.02,0.32,,,,,{},2026-05-30T00:47:09.000Z,0.2,0.02,0.32,0.09,0.17,0.64,1.27,0.2,1.11,,,,0.64,,,
pl4-52,Bagon,52,Pokemon,Common,pl4,Arceus,,,Naoyo Kimura,60,Colorless,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Smash Kick"", ""damage"": 10}, {""cost"": [""Fire"", ""Colorless""], ""name"": ""Super Singe"", ""effect"": ""Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned."", ""damage"": 20}]","[{""type"": ""Colorless"", ""value"": ""+10""}]",[],1,,https://assets.tcgdex.net/en/pl/pl4/52/low.png,https://assets.tcgdex.net/en/pl/pl4/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,39.99,30.75,36.19,15,41.96,,,,,{},2026-05-30T00:47:09.000Z,33.33,15,41.96,39.99,30.75,36.19,,,19.33,,,,36.19,,,
pl1-52,Lombre,52,Pokemon,Uncommon,pl1,Platinum,,,Midori Harada,80,Grass,Stage1,2,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Interrupt"", ""effect"": ""Flip a coin. If heads, look at your opponent's hand and choose 1 card, then have your opponent shuffle that card into his or her deck."", ""damage"": 20}, {""cost"": [""Grass"", ""Colorless"", ""Colorless""], ""name"": ""Gentle Slap"", ""damage"": 60}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",[],1,,https://assets.tcgdex.net/en/pl/pl1/52/low.png,https://assets.tcgdex.net/en/pl/pl1/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.4,0.19,0.21,0.02,0.17,,,,,{},2026-05-30T00:47:09.000Z,0.2,0.02,0.17,0.4,0.19,0.21,1,0.09,1.23,,,,0.21,,,
pl3-52,Breloom,52,Pokemon,Uncommon,pl3,Supreme Victors,,,Kyoko Umemoto,90,Fighting,Stage1,2,"[{""cost"": [""Fighting""], ""name"": ""Hover Hit"", ""effect"": ""The Retreat Cost for the Defending Pok\u00e9mon is 0 until the end of your next turn."", ""damage"": 40}, {""cost"": [""Colorless"", ""Colorless""], ""name"": ""Crash Bomber"", ""effect"": ""If the Defending Pok\u00e9mon has any Special Energy cards attached to it, this attack does 20 damage plus 40 more damage. Then, discard a Special Energy card attached to the Defending Pok\u00e9mon."", ""damage"": ""20+""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",[],1,,https://assets.tcgdex.net/en/pl/pl3/52/low.png,https://assets.tcgdex.net/en/pl/pl3/52/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.5,0.44,0.31,0.02,0.4,,,,,{},2026-05-30T00:47:09.000Z,0.36,0.02,0.4,0.5,0.44,0.31,1.53,0.25,1.87,,,,0.31,,,
dp4-52,Seviper,52,Pokemon,Uncommon,dp4,Great Encounters,,,Masakazu Fukuda,80,Psychic,Basic,2,"[{""cost"": [""Psychic""], ""name"": ""Tail Blade"", ""effect"": ""Flip a coin. If heads, your opponent can't play any Trainer cards from his or her hand during your opponent's next turn."", ""damage"": 20}, {""cost"": [""Psychic"", ""Colorless"", ""Colorless""], ""name"": ""Poison Tail"", ""effect"": ""Flip a coin. If heads, this attack does 30 damage plus 30 more damage and the Defending Pok\u00e9mon is now Poisoned."", ""damage"": ""30+""}]","[{""type"": ""Psychic"", ""value"": ""+20""}]",[],2,,https://assets.tcgdex.net/en/dp/dp4/52/low.png,https://assets.tcgdex.net/en/dp/dp4/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.17,0.13,0.24,0.02,0.15,,,,,{},2026-05-30T00:47:09.000Z,0.15,0.02,0.15,0.17,0.13,0.24,2.22,0.25,2.23,,,,0.24,,,
dp6-52,Dragonair,52,Pokemon,Uncommon,dp6,Legends Awakened,,,Suwama Chiaki,70,Colorless,Stage1,2,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Wrap"", ""effect"": ""Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed."", ""damage"": 20}, {""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Rising Lunge"", ""effect"": ""Flip a coin. If heads, this attack does 30 damage plus 20 more damage."", ""damage"": ""30+""}]","[{""type"": ""Colorless"", ""value"": ""+20""}]",[],1,,https://assets.tcgdex.net/en/dp/dp6/52/low.png,https://assets.tcgdex.net/en/dp/dp6/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,2.25,2.9,2.24,0.85,2.54,,,,,{},2026-05-30T00:47:09.000Z,2.38,0.85,2.54,2.25,2.9,2.24,12.47,3,9.53,,,,2.24,,,
dp2-52,Happiny,52,Pokemon,Uncommon,dp2,Mysterious Treasures,,,Yuka Morii,60,Colorless,Basic,1,"[{""name"": ""Lively"", ""effect"": ""Remove 2 damage counters from 1 of your Pok\u00e9mon.""}]","[{""type"": ""Fighting"", ""value"": ""+10""}]",[],1,,https://assets.tcgdex.net/en/dp/dp2/52/low.png,https://assets.tcgdex.net/en/dp/dp2/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,1.47,1.53,1.63,0.05,1.27,,,,,{},2026-05-30T00:47:09.000Z,1.75,0.05,1.27,1.47,1.53,1.63,4.31,0.99,3.99,,,,1.63,,,
dp5-52,Bronzor,52,Pokemon,Common,dp5,Majestic Dawn,,,Daisuke Ito,50,Psychic,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Hypnosis"", ""effect"": ""The Defending Pok\u00e9mon is now Asleep.""}, {""cost"": [""Psychic""], ""name"": ""Confuse Ray"", ""effect"": ""Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused."", ""damage"": 10}]","[{""type"": ""Psychic"", ""value"": ""+10""}]","[{""type"": ""Fire"", ""value"": ""-20""}]",1,,https://assets.tcgdex.net/en/dp/dp5/52/low.png,https://assets.tcgdex.net/en/dp/dp5/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.1,0.07,0.1,0.02,0.11,,,,,{},2026-05-30T00:47:09.000Z,0.1,0.02,0.11,0.1,0.07,0.1,0.56,0.15,0.53,,,,0.1,,,
dp1-52,Luxio,52,Pokemon,Uncommon,dp1,Diamond & Pearl,,,Ken Sugimori,80,Lightning,Stage1,2,"[{""cost"": [""Colorless""], ""name"": ""Fasten Claws"", ""effect"": ""Flip a coin. If heads, this attack does 10 damage plus 30 more damage."", ""damage"": ""10+""}, {""cost"": [""Lightning"", ""Lightning""], ""name"": ""Thunder Fang"", ""effect"": ""Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed."", ""damage"": 30}]","[{""type"": ""Fighting"", ""value"": ""+20""}]","[{""type"": ""Metal"", ""value"": ""-20""}]",0,,https://assets.tcgdex.net/en/dp/dp1/52/low.png,https://assets.tcgdex.net/en/dp/dp1/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.25,0.13,0.41,0.02,0.16,,,,,{},2026-05-30T00:47:09.000Z,0.48,0.02,0.16,0.25,0.13,0.41,0.62,0.2,0.74,,,,0.41,,,
dp7-52,Staravia,52,Pokemon,Uncommon,dp7,Stormfront,,,Midori Harada,70,Colorless,Stage1,2,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Wing Attack"", ""damage"": 30}, {""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Shot Air"", ""effect"": ""Does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)"", ""damage"": 20}]","[{""type"": ""Lightning"", ""value"": ""+20""}]","[{""type"": ""Fighting"", ""value"": ""-20""}]",0,,https://assets.tcgdex.net/en/dp/dp7/52/low.png,https://assets.tcgdex.net/en/dp/dp7/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.07,0.13,0.14,0.02,0.14,,,,,{},2026-05-30T00:47:09.000Z,0.11,0.02,0.14,0.07,0.13,0.14,0.73,0.1,0.67,,,,0.14,,,
dp3-52,Kecleon,52,Pokemon,Uncommon,dp3,Secret Wonders,,,Mitsuhiro Arita,70,Colorless,Basic,1,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Blind Scratch"", ""effect"": ""Flip a coin. If tails, this attack does no damage to the Defending Pok\u00e9mon. Instead, this attack does 20 damage to 1 of your Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)"", ""damage"": 60}]","[{""type"": ""Fighting"", ""value"": ""+10""}]",[],1,,https://assets.tcgdex.net/en/dp/dp3/52/low.png,https://assets.tcgdex.net/en/dp/dp3/52/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.09,0.19,0.34,0.02,0.3,,,,,{},2026-05-30T00:47:09.000Z,0.51,0.02,0.3,0.09,0.19,0.34,1.34,0.29,0.93,,,,0.34,,,
gym2-52,Lt. Surge's Electrode,52,Pokemon,Uncommon,gym2,Gym Challenge,,,Ken Sugimori,70,Lightning,Stage1,1,"[{""cost"": [""Lightning"", ""Lightning"", ""Colorless""], ""name"": ""Power Ball"", ""effect"": ""Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads."", ""damage"": 30}]","[{""type"": ""Fighting"", ""value"": ""\u00d72""}]",[],2,,https://assets.tcgdex.net/en/gym/gym2/52/low.png,https://assets.tcgdex.net/en/gym/gym2/52/high.png,"{""firstEdition"": true, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.79,3.47,3.32,0.4,3.12,,,,,{},2026-05-30T00:47:09.000Z,3.46,0.4,3.12,0.79,3.47,3.32,,,8.5,,,,3.32,,,
sv01-052,Quaxly,52,Pokemon,Common,sv01,Scarlet & Violet,,,Mizue,70,Water,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Pound"", ""damage"": 10}, {""cost"": [""Water"", ""Colorless""], ""name"": ""Kick"", ""damage"": 20}]",[],[],1,G,https://assets.tcgdex.net/en/sv/sv01/052/low.png,https://assets.tcgdex.net/en/sv/sv01/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.06,0.03,0.03,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.04,0.06,0.03,0.03,0.15,0.02,0.21,,,,0.03,,,
sv03.5-052,Meowth,52,Pokemon,Common,sv03.5,151,,,Naoki Saito,70,Colorless,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Come Here Right Meow"", ""effect"": ""Flip a coin. If heads, switch in 1 of your opponent's Benched Pok\u00e9mon to the Active Spot.""}, {""cost"": [""Colorless"", ""Colorless""], ""name"": ""Dig Claws"", ""damage"": 20}]",[],[],1,G,https://assets.tcgdex.net/en/sv/sv03.5/052/low.png,https://assets.tcgdex.net/en/sv/sv03.5/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.04,0.05,0.05,0.02,0.06,,,,,{},2026-05-30T00:47:09.000Z,0.05,0.02,0.06,0.04,0.05,0.05,0.24,0.02,0.24,,,,0.05,,,
sv02-052,Quaquaval ex,52,Pokemon,Double rare,sv02,Paldea Evolved,,,5ban Graphics,320,Water,Stage2,2,"[{""cost"": [""Water""], ""name"": ""Exciting Dance"", ""effect"": ""Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. If you do, switch out your opponent's Active Pok\u00e9mon to the Bench. (Your opponent chooses the new Active Pok\u00e9mon.)"", ""damage"": 60}, {""cost"": [""Water"", ""Colorless""], ""name"": ""Spiral Shot"", ""effect"": ""Put 2 Energy attached to this Pok\u00e9mon into your hand."", ""damage"": 230}]",[],[],2,G,https://assets.tcgdex.net/en/sv/sv02/052/low.png,https://assets.tcgdex.net/en/sv/sv02/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.46,0.67,0.64,0.02,0.62,,,,,{},2026-05-30T00:47:09.000Z,0.66,0.02,0.62,0.46,0.67,0.64,,,0,,,,0.64,,,
sv04.5-052,Grapploct,52,Pokemon,Uncommon,sv04.5,Paldean Fates,,,Sanosuke Sakuma,120,Fighting,Stage1,2,"[{""cost"": [""Fighting""], ""name"": ""Slow-Acting Syncope"", ""effect"": ""At the end of your opponent's next turn, the Defending Pok\u00e9mon will be Knocked Out."", ""damage"": 30}, {""cost"": [""Fighting"", ""Fighting"", ""Colorless""], ""name"": ""Mach Cross"", ""damage"": 120}]",[],[],2,G,https://assets.tcgdex.net/en/sv/sv04.5/052/low.png,https://assets.tcgdex.net/en/sv/sv04.5/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.04,0.03,0.03,0.02,0.03,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.03,0.04,0.03,0.03,0.11,0.02,0.11,,,,0.03,,,
sv07-052,Charjabug,52,Pokemon,Common,sv07,Stellar Crown,,,Makura Tami,80,Lightning,Stage1,1,"[{""cost"": [""Lightning""], ""name"": ""Parallel Placement"", ""effect"": ""Search your deck for up to 3 Charjabug and put them onto your Bench. Then, shuffle your deck.""}]",[],[],2,H,https://assets.tcgdex.net/en/sv/sv07/052/low.png,https://assets.tcgdex.net/en/sv/sv07/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.03,0.03,0.02,0.03,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.03,0.02,0.03,0.03,0.12,0.02,0.13,,,,0.03,,,
sv09-052,Iono's Tadbulb,52,Pokemon,Common,sv09,Journey Together,,,kurumitsu,60,Lightning,Basic,1,"[{""cost"": [""Lightning"", ""Colorless""], ""name"": ""Tiny Charge"", ""damage"": 30}]",[],[],2,I,https://assets.tcgdex.net/en/sv/sv09/052/low.png,https://assets.tcgdex.net/en/sv/sv09/052/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.13,0.05,0.04,0.02,0.09,,,,,{},2026-05-30T00:47:09.000Z,0.04,0.02,0.09,0.13,0.05,0.04,0.12,0.02,0.11,,,,0.04,,,
sv06-052,Glalie,52,Pokemon,Uncommon,sv06,Twilight Masquerade,,,Oku,120,Water,Stage1,2,"[{""cost"": [""Water""], ""name"": ""Damage Beat"", ""effect"": ""This attack does 20 damage for each damage counter on your opponent's Active Pok\u00e9mon."", ""damage"": ""20\u00d7""}, {""cost"": [""Water"", ""Colorless"", ""Colorless""], ""name"": ""Crazy Headbutt"", ""effect"": ""Discard an Energy from this Pok\u00e9mon."", ""damage"": 140}]",[],[],2,H,https://assets.tcgdex.net/en/sv/sv06/052/low.png,https://assets.tcgdex.net/en/sv/sv06/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.06,0.03,0.03,0.02,0.05,,,,,{},2026-05-30T00:47:09.000Z,0.04,0.02,0.05,0.06,0.03,0.03,0.2,0.02,0.18,,,,0.03,,,
sv10.5w-052,Mienfoo,52,Pokemon,Common,sv10.5w,White Flare,,,Keisin,60,Fighting,Basic,1,"[{""cost"": [""Fighting""], ""name"": ""Kick"", ""damage"": 20}]",[],[],1,I,https://assets.tcgdex.net/en/sv/sv10.5w/052/low.png,https://assets.tcgdex.net/en/sv/sv10.5w/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.03,0.02,0.02,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.02,0.02,0.04,0.03,0.02,0.02,0.09,0.02,0.1,,,,0.02,,,
sv03-052,Seismitoad,52,Pokemon,Uncommon,sv03,Obsidian Flames,,,Misa Tsutsui,170,Water,Stage2,1,"[{""cost"": [""Water"", ""Water""], ""name"": ""Echoed Voice"", ""effect"": ""During your next turn, this Pok\u00e9mon's Echoed Voice attack does 100 more damage (before applying Weakness and Resistance)."", ""damage"": 120}]",[],[],3,G,https://assets.tcgdex.net/en/sv/sv03/052/low.png,https://assets.tcgdex.net/en/sv/sv03/052/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.06,0.08,0.02,0.08,,,,,{},2026-05-30T00:47:09.000Z,0.07,0.02,0.08,0.02,0.06,0.08,0.25,0.02,0.23,,,,0.08,,,
